Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,ACC HLC GAR 2F2,6121 1/2 Wilhelmina Delco Dr,Near level 2 elevator,Austin,TX,78752,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325403,-97.712187,2024-08-29,190991,2024-08-29 01:37:28 UTC,,,,2021-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 3F2,6121 1/2 Wilhelmina Delco Dr,Near elevator on level 4,Austin,TX,78752,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325419,-97.712207,2024-08-29,191031,2024-08-29 01:37:29 UTC,,,,2021-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 1F1,6018 Wilhelmina Delco Dr,Near entry 1,Austin,TX,78752,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325472,-97.711875,2024-08-29,191050,2024-08-29 01:24:21 UTC,,,,2021-06-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MAPLE GARAGE MAPLE GARAGE,5413 Maple Ave.,3rd level- south,Dallas,TX,75235,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.815584,-96.831592,2024-08-29,191051,2024-08-29 01:34:31 UTC,,,,2021-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 1F4,6018 Wilhelmina Delco Dr,Near entry 2,Austin,TX,78752,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325445,-97.711635,2024-08-29,191052,2024-08-29 01:36:03 UTC,,,,2021-06-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 1F5,6018 Wilhelmina Delco Dr,Near entry 2,Austin,TX,78752,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325426,-97.711631,2024-08-29,191053,2024-08-29 01:36:03 UTC,,,,2021-06-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 1F6,6018 Wilhelmina Delco Dr,Near entry 2,Austin,TX,78752,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325409,-97.711627,2024-08-29,191069,2024-08-29 01:37:25 UTC,,,,2021-06-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 1F7,6018 Wilhelmina Delco Dr,Near entry 2,Austin,TX,78752,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325389,-97.71163,2024-08-29,191070,2024-08-29 01:37:25 UTC,,,,2021-06-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 1F3,6128 1/2 Wilhelmina Delco Dr,Near entry 2,Austin,TX,78752,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325494,-97.711739,2024-08-29,191071,2024-08-29 01:37:26 UTC,,,,2021-06-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACC HLC GAR 1F2,6121 1/2 Wilhelmina Delco Dr,Near entry 1,Austin,TX,78752,,888-758-4389,T,2024-08-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.325384,-97.712175,2024-08-29,191072,2024-08-29 01:37:27 UTC,,,,2021-06-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAMPINGWORLD ALVARADO AC1,5201 I-35W,Near front entrance along service road,Alvarado,TX,76009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.428291,-97.235443,2024-08-29,191385,2024-08-29 01:38:28 UTC,,,,2021-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BEC BANDERA UMC,1103 Cedar St,,Bandera,TX,78003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.724577,-99.072494,2024-08-29,191605,2024-08-29 01:17:24 UTC,,,,2021-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Grand at Stonecreek,490 Barnes Drive,,San Marcos,TX,78666,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,29.847495,-97.96699,2024-08-30,191646,2024-08-30 00:25:32 UTC,,,,2021-02-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.50-$3.00/Hr Variable Parking Fee, $0.22/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false,
ELEC,AVILLA RESERVE STATION 1,16020 Bronte Lane,,Fort Worth,TX,76177,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.034427,-97.335724,2024-08-29,191655,2024-08-29 01:30:34 UTC,,,,2021-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAMPINGWORLD SPRING AC1,19302 I-45,Front of store,Spring,TX,77373,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.047616,-95.428743,2024-08-29,191667,2024-08-29 01:39:12 UTC,,,,2021-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAMPINGWORLD SPRING DC1,19302 I-45,Front of store near main entrance,Spring,TX,77373,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.047678,-95.428552,2024-08-29,191668,2024-08-29 01:39:12 UTC,,,,2021-07-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KERRVILLE PUB ARTS MUSEUM 1,1550 Bandera Hwy,,Kerrville,TX,78028,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.024353,-99.1371,2024-08-29,191673,2024-08-29 01:39:49 UTC,,,,2021-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KERRVILLE PUB POINT THEATRE 1,120 Point Theatre Rd S,,Ingram,TX,78025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.071656,-99.247439,2024-08-29,191674,2024-08-29 01:39:49 UTC,,,,2021-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BRANDYWINE AUST RIVER PL 2,6500 River Pl Blvd,"Located in Garage 2, near buildings 6 and 7",Austin,TX,78730,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.396321,-97.851104,2024-08-29,191715,2024-08-29 01:31:22 UTC,,,,2021-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BRANDYWINE AUST RIVER PL 1,6500 River Pl Blvd,"Located in Garage 2, near buildings 6 and 7",Austin,TX,78730,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.396359,-97.851185,2024-08-29,191716,2024-08-29 01:31:23 UTC,,,,2021-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Grapevine Mills Mall,3000 Grapevine Mills Pkwy,,Grapevine,TX,76051,,877-455-3833,E,,Public,24 hours daily,,,,,,4,1,,eVgo Network,https://www.evgo.com/,GPS,32.964876,-97.041574,2024-08-29,192029,2024-08-29 23:57:55 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Country Lane Townhomes,4801 Zac Lentz Parkway,,Victoria,TX,77904,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,28.8549252,-96.9761457,2024-08-30,192712,2024-08-30 00:26:45 UTC,,,,2021-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00/Hr Parking Fee , $0.12/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false,
ELEC,OAP EV CHARGERS OAP #2,1724 Routh St,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.792057,-96.795137,2024-08-29,192720,2024-08-29 01:39:04 UTC,,,,2021-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OAP EV CHARGERS OAP #3,1722 Routh St,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.791967,-96.795126,2024-08-29,192721,2024-08-29 01:39:04 UTC,,,,2021-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,COSM_SMEUEVSTAT LIBRARY ST1,625 E Hopkins St,,San Marcos,TX,78666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.885407,-97.931466,2024-08-29,192754,2024-08-29 01:29:32 UTC,,,,2021-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MARRIOTT UPTOWN STATION 1,3005 Fairmount St,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.79873,-96.80664,2024-08-29,192862,2024-08-29 01:37:24 UTC,,,,2021-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MARRIOTT UPTOWN STATION 2,3005 Fairmount St,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.798687,-96.80671,2024-08-29,192863,2024-08-29 01:37:24 UTC,,,,2021-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hartland Plaza,1717 West 6th Street,,Austin,TX,78703,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,30.2758029,-97.7652697,2024-08-30,192891,2024-08-30 00:15:03 UTC,,,,2014-09-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,PARC BINZ 1 RIGHT STATION,1801 Binz St,Stations are on the 3rd floor parking garage. Additional parking fees may apply.,Houston,TX,77004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.721731,-95.38221,2024-08-29,192909,2024-08-29 01:40:12 UTC,,,,2021-07-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PARC BINZ 1 LEFT STATION,1801 Binz St,Stations are located on 3rd floor of garage. Additional parking fees may apply.,Houston,TX,77004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.721752,-95.38222,2024-08-29,192910,2024-08-29 01:40:12 UTC,,,,2021-07-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,COURTYARDBYMARR STATION 1,1215 Arkansas Ln,Left of front Main entrance,Grand Prairie,TX,75052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.704769,-97.023182,2024-08-29,192932,2024-08-29 01:37:12 UTC,,,,2021-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Uptown Village at Cedar Hill,305 FM1382,,Cedar Hill,TX,75104,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,32.601856,-96.940272,2024-08-30,192991,2024-08-30 00:17:31 UTC,,,,2021-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,SHSU CPG STATION 2,820 Bowers Blvd,On 1st Level,Huntsville,TX,77341,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.712343,-95.547053,2024-08-29,192995,2024-08-29 01:23:52 UTC,,,,2021-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MIDSOUTH CHARGE GIBBONS CRK GR,5015 Hwy30,Parking Lot,Anderson,TX,77830,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.602121,-96.116681,2024-08-29,192997,2024-08-29 01:36:50 UTC,,,,2021-07-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Midpark Center - Five Guys Burgers,3400 E Hebron Pkwy,,Plano,TX,75093,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.025425,-96.842856,2024-08-30,193045,2024-08-30 00:20:49 UTC,,,,2021-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,SAMHOUSTONEC-93 SHECO-PUBLIC,1157 E Church St,Front Parking Lot,Livingston,TX,77351,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.711464,-94.919185,2024-08-29,193058,2024-08-29 01:31:44 UTC,,,,2021-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,515 CONGRESS 515 CONGRESS P9,515 Congress Ave,9th floor of parking garage,Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.267694,-97.742662,2024-08-29,193059,2024-08-29 01:32:35 UTC,,,,2021-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MIDSOUTH CHARGE MIDSOUTH OFFICE,9409 N Hwy 6 Loop,,Navasota,TX,77868,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.387021,-96.067652,2024-08-29,193085,2024-08-29 01:40:39 UTC,,,,2021-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TR DOMAIN 11 STATION 1,11920 Alterra Pkwy,"level 01 parking garage, east wall.",Austin,TX,78758,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.405714,-97.71939,2024-08-29,193128,2024-08-29 01:05:58 UTC,,,,2021-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TR DOMAIN 11 STATION2,11920 Alterra Pkwy,"Garage Level 01, On the East Garage Wall.",Austin,TX,78758,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.40522,-97.719541,2024-08-29,193129,2024-08-29 01:05:59 UTC,,,,2021-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FRANKFORD EF-1,7575 Frankford Rd,,Dallas,TX,75252,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.999152,-96.772665,2024-08-29,193182,2024-08-29 01:21:06 UTC,,,,2021-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Walgreens #9216,2220 S IH 35 Frontage Rd,,Round Rock,TX,78681,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,30.488787,-97.678421,2024-08-30,193224,2024-08-30 00:12:31 UTC,,,,2021-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,FOLIO FOLIO 1,11900 Stonehollow Dr,,Austin,TX,78758,,888-758-4389,T,2024-07-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.401086,-97.707509,2024-08-29,193234,2024-08-29 01:28:56 UTC,,,,2021-07-28,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MBCS FRONT DOOR,3413 Texas 6 Frontage Rd,,College Station,TX,77845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.59285,-96.28832,2024-08-29,193292,2024-08-29 01:40:48 UTC,,,,2021-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Atelier Apartments,1801 North Pearl Street,,Dallas,TX,75201,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,32.7889366,-96.7994003,2024-08-30,193319,2024-08-30 00:26:47 UTC,,,,2021-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,
ELEC,Home 2 Suites by Hilton - Irving,4700 Plaza Drive,,Irving,TX,75063,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,32.914602,-97.014393,2024-08-30,193372,2024-08-30 00:16:00 UTC,,,,2021-07-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Nove at Knox - 2nd Floor - South,3031 Oliver Street,,Dallas,TX,75205,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,32.818181,-96.788766,2024-08-30,193373,2024-08-30 00:05:20 UTC,,,,2021-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Nove at Knox - 2nd Floor - North,3031 Oliver Street,,Dallas,TX,75205,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,32.818574,-96.78852,2024-08-30,193374,2024-08-30 00:05:20 UTC,,,,2021-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,ABR HOUSTON STATION 1,8498 Miller Rd,,Magnolia,TX,77354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.205949,-95.582449,2024-08-29,193417,2024-08-29 01:40:27 UTC,,,,2021-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NDO ADMIN OFFICE,4727 S Loop 289,To left of main atrium entrance,Lubbock,TX,79424,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.531889,-101.912605,2024-08-29,193427,2024-08-29 01:22:28 UTC,,,,2021-08-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BRC GARAGE RICE ST1,6500 Main St,P1,Houston,TX,77030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.710971,-95.401849,2024-08-29,193547,2024-08-29 01:40:58 UTC,,,,2021-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BRC GARAGE RICE ST2,6500 Main St,B1,Houston,TX,77030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.710999,-95.40179,2024-08-29,193548,2024-08-29 01:40:58 UTC,,,,2021-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BRC GARAGE RICE ST3,6500 Main St,B1,Houston,TX,77030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.711055,-95.402037,2024-08-29,193549,2024-08-29 01:40:58 UTC,,,,2021-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WORTH FARINON,12665 Silicon Dr,,San Antonio,TX,78249,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.556847,-98.593544,2024-08-29,193650,2024-08-29 01:28:12 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOME2TRU STATION 1 ENTRY,2681 Plaza Pkwy,Near main front entrance,Wichita Falls,TX,76308,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.866119,-98.527287,2024-08-29,193736,2024-08-29 01:36:23 UTC,,,,2021-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TTUHSC MOB STATION 2,2000B Woodrow Bean Transmountain Dr,Parking Lot,El Paso,TX,79911,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.905184,-106.563378,2024-08-30,193788,2024-08-30 00:50:04 UTC,,,,2021-08-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,17 OFFICE EV STATION 1,6201 W Plano Pkwy,,Plano,TX,75093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.020994,-96.833641,2024-08-29,193802,2024-08-29 01:38:33 UTC,,,,2021-08-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Woody's Smokehouse - Tesla Supercharger,947  West Saint Mary's Street,,Centerville,TX,75833,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,31.259556,-95.985289,2024-07-01,194063,2024-08-14 18:58:22 UTC,P,,,2021-07-02,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,"Kyle, TX - Tesla Supercharger",151 Evans Drive,,Kyle,TX,78640,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,30.01296,-97.86266,2024-07-01,194086,2024-08-14 18:58:22 UTC,P,,,2021-08-08,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,TXB MARKET TXB DC 1 #65,1402 Williams Dr,,Georgetown,TX,78628,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.653085,-97.683108,2024-08-29,194112,2024-08-29 01:41:22 UTC,,,,2021-08-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TXB MARKET TXB DC 2 #65,1402 Williams Dr,,Georgetown,TX,78628,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.653028,-97.683127,2024-08-29,194113,2024-08-29 01:41:23 UTC,,,,2021-08-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Town East Mall BJs,2063 Town East Mall,,Mesquite,TX,75150,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,3,,,Volta,https://voltacharging.com/,GPS,32.807692667,-96.625065667,2024-08-26,194576,2024-08-26 00:58:19 UTC,,,,2021-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
