Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,MB CLEARWATER MBC1,19820 US Hwy 19 N,Front Parking Lot,Clearwater,FL,33764,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.952722,-82.730661,2024-09-02,197887,2024-09-02 01:23:56 UTC,,,,2021-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MERCEDES FM MERCEDES BENZ,15461 S Tamiami Trail,Near north showroom entrance,Fort Myers,FL,33908,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.518816,-81.86662,2024-09-02,197950,2024-09-02 01:26:38 UTC,,,,2021-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION SFLWATERMGMT 6,2535 SW 64th Ave,,Plantation,FL,33317,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.090084,-80.230619,2024-09-02,198094,2024-09-02 01:27:53 UTC,,,,2021-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION SFLWATERMGMT 7,2535 SW 64th Ave,,Plantation,FL,33317,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.090065,-80.230522,2024-09-02,198095,2024-09-02 01:27:53 UTC,,,,2021-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Space 01 Condominiums,7934 West Dr,,North Bay Village,FL,33141,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,25.8526,-80.16027,2024-09-02,199078,2024-09-02 00:15:34 UTC,,,,2021-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,550 W Cypress Creek Rd,550 W Cypress Creek Rd,,Pompano Beach,FL,33060,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,26.202066,-80.151687,2024-09-02,199264,2024-09-02 00:09:39 UTC,,,,2021-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,SWAN RESERVE STATION 2,1201 Epcot Resorts Blvd,,Orlando,FL,32830,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.363748,-81.561766,2024-09-02,199414,2024-09-02 01:23:51 UTC,,,,2021-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SWAN RESERVE STATION 3,1201 Epcot Resorts Blvd,,Orlando,FL,32830,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.3639,-81.561756,2024-09-02,199415,2024-09-02 01:23:52 UTC,,,,2021-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SWAN RESERVE STATION 4,1201 Epcot Resorts Blvd,,Orlando,FL,32830,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.3638,-81.561771,2024-09-02,199416,2024-09-02 01:23:52 UTC,,,,2021-10-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION BOCARATONCITY4,201 W Palmetto Park Rd,,Boca Raton,FL,33432,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.351574,-80.090751,2024-09-02,199472,2024-09-02 01:17:06 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SWAN RESERVE STATION 1,1201 Epcot Resorts Blvd,,Orlando,FL,32830,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.364083,-81.561981,2024-09-02,199479,2024-09-02 01:23:51 UTC,,,,2021-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Village Green Park,450 Crandon Blvd,,Key Biscayne,FL,33149,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,25.692906,-80.16448,2024-09-02,200403,2024-09-02 00:09:39 UTC,,,,2021-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,MOREA STATION 4,601 N Federal Hwy,Garage 3rd Floor,Pompano Beach,FL,33062,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.237453,-80.103111,2024-09-02,200467,2024-09-02 01:28:21 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MOREA STATION 3,601 N Federal Hwy,Garage 4th Floor,Pompano Beach,FL,33062,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.237427,-80.103181,2024-09-02,200468,2024-09-02 01:28:21 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MOREA STATION 5,601 N Federal Hwy,Garage 6th Floor,Pompano Beach,FL,33062,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.237427,-80.103237,2024-09-02,200469,2024-09-02 01:28:22 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Okahumpka Service Plaza - Tesla Supercharger,299 Florida-91,,Wildwood,FL,34785,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,28.787206,-81.982388,2024-07-01,200525,2024-08-14 18:58:22 UTC,P,,,2021-10-11,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Palm Beach Outlets - Tesla Supercharger,1751 Palm Beach Lakes Blvd,,West Palm Beach,FL,32536,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,26.726211,-80.087529,2024-07-01,200538,2024-08-14 18:58:22 UTC,P,,,2021-10-11,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MOREA STATION 2,601 N Federal Hwy,Garage 3rd Floor,Pompano Beach,FL,33062,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.237427,-80.103288,2024-09-02,200579,2024-09-02 01:28:22 UTC,,,,2021-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,11101  Southwest 184 Strett,,Cutler Bay,FL,33157,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,25.598316,-80.371655,2024-07-01,200616,2024-08-14 18:58:22 UTC,P,,,2021-10-31,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Northdale I,3820 Northdale Boulevard,,Tampa,FL,33624,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,28.0932683,-82.5063762,2024-09-02,200629,2024-09-02 00:25:55 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00-$4.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,ACMGMT MLC GARAGE-4,5875 NW 163rd St,5875 Building - Garage,Miami Lakes,FL,33014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.922077,-80.296471,2024-09-02,200643,2024-09-02 01:26:18 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACMGMT MLC GARAGE-6,5875 NW 163rd St,5875 Building - Garage,Miami Lakes,FL,33014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.921936,-80.295853,2024-09-02,200647,2024-09-02 01:26:39 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACMGMT MLC GARAGE-3,5875 NW 163rd St,5875 Building - Garage,Miami Lakes,FL,33014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.92197,-80.296444,2024-09-02,200648,2024-09-02 01:26:40 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACMGMT MLC GARAGE-2,5875 NW 163rd St,5875 Building - Garage,Miami Lakes,FL,33014,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.92197,-80.29656,2024-09-02,200649,2024-09-02 01:26:44 UTC,,,,2021-11-06,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACMGMT MLC GARAGE-1,5875 NW 163rd St,5875 Building - Garage,Miami Lakes,FL,33014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.921951,-80.296621,2024-09-02,200650,2024-09-02 01:26:45 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACMGMT MLC GARAGE-8,5875 NW 163rd St,5875 Building - Garage,Miami Lakes,FL,33014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.921972,-80.296332,2024-09-02,200651,2024-09-02 01:26:45 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ACMGMT MLC GARAGE-7,5875 NW 163rd St,5875 Building - Garage,Miami Lakes,FL,33014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.921852,-80.29585,2024-09-02,200652,2024-09-02 01:26:45 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Collins Park Garage (G-12),340 23rd St,,Miami Beach,FL,33139,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,25.798449,-80.129245,2024-09-02,200707,2024-09-02 00:12:41 UTC,,,,2021-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,MBOG14241EQFRT MBOGFRONT,4000 N Main St,,Gainesville,FL,32609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.68999,-82.31984,2024-09-02,200998,2024-09-02 01:28:49 UTC,,,,2021-11-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MBZFWB STATION 1,1000 Beal Pkwy NW,,Fort Walton Beach,FL,32547,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.452206,-86.639311,2024-09-02,201026,2024-09-02 01:25:31 UTC,,,,2021-11-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OBE MYSTIC POINTE 2,3560 Mystic Pointe Dr,Located at Town Center,Aventura,FL,33180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.953307,-80.128856,2024-09-02,201055,2024-09-02 00:47:51 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SMH VENICE STATION 5,2600 Laurel Road East,East Lot Left,North Venice,FL,34275,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.135163,-82.412179,2024-09-02,201066,2024-09-02 01:27:24 UTC,,,,2021-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,St. Raphael Club at Pelican Bay,7117 Pelican Bay Blvd.,,Naples,FL,34108,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,26.236738,-81.812786,2024-09-02,201155,2024-09-02 00:08:07 UTC,,,,2021-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,OBE MD HICKMAN R,270 NW 2nd St,"Main Entrance Ramp, right side",Miami,FL,33128,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.775723,-80.19868,2024-09-02,201208,2024-09-02 01:23:22 UTC,,,,2021-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Caribbean Condominium Association,3737 Collins Ave,,Miami Beach,FL,33140,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,25.810965713,-80.122714,2024-09-02,201296,2024-09-02 00:09:35 UTC,,,,2021-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Shops at Merrick Garage South Deck P-Main level,246 Altara Ave,,Coral Gables,FL,33146,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,25.730923,-80.26047675,2024-08-27,201318,2024-08-27 03:23:40 UTC,,,,2021-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Aria Bradenton,102 Manatee Avenue West,,Bradenton,FL,34205,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,27.4963502,-82.5640616,2024-09-02,201349,2024-09-02 00:26:05 UTC,,,,2019-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,PPM CURIA,2031 NW 6th St,Curia on the Drag,Gainesville,FL,32609,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.671943,-82.330285,2024-09-02,201444,2024-09-02 01:01:18 UTC,,,,2021-11-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION CITYOFVENICE 5,401 W Venice Ave,,Venice,FL,34285,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.099,-82.45125,2024-09-02,201530,2024-09-02 01:29:20 UTC,,,,2021-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION CITYOFVENICE 6,401 W Venice Ave,,Venice,FL,34285,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.099087,-82.4512,2024-09-02,201531,2024-09-02 01:29:21 UTC,,,,2021-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOLLYWOOD STUDIO 1,351 S Studio Dr,,Lake Buena Vista,FL,32830,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.356845,-81.557128,2024-09-02,201642,2024-09-02 00:54:00 UTC,,,,2021-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,S.R. 16 & Inman Raod,,St. Augustine,FL,32084,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,29.9168022,-81.4035456,2024-07-01,201670,2024-08-14 18:58:22 UTC,P,,,2021-11-18,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tower Shops - Tesla Supercharger,1904 South University Drive,,Davie,FL,33324,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,26.092163,-80.249692,2024-07-01,201675,2024-08-14 18:58:22 UTC,P,,,2021-11-18,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,OBE RIVLANDING L0BO,1500 NW N River Dr,"Lower Level, Bollard Unit",Miami,FL,33125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.785395,-80.22019,2024-09-02,201776,2024-09-02 01:29:29 UTC,,,,2021-11-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCH 500 ALTON EV STATION 1,721 West Ave,,Miami Beach,FL,33139,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.777356,-80.141876,2024-09-02,201809,2024-09-02 01:24:55 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCH 500 ALTON EV STATION 2,721 West Ave,,Miami Beach,FL,33139,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.777382,-80.141879,2024-09-02,201810,2024-09-02 01:24:55 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TCH 500 ALTON EV STATION 3,721 West Ave,,Miami Beach,FL,33139,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.777334,-80.141876,2024-09-02,201811,2024-09-02 01:24:55 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OBE RIVLANDING L0WM,1480 NW N River Dr,"Lower Level, near elevators",Miami,FL,33125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.785423,-80.22033,2024-09-02,201823,2024-09-02 01:29:29 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Rodeway Inn & Suites,2440 State Road 84,,Fort Lauderdale,FL,33312,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,26.0868,-80.1737,2024-09-02,201880,2024-09-02 00:25:28 UTC,,,,2021-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,West Palm Beach Service Plaza - Tesla Supercharger,94 Florida's Turnpike,,West Palm Beach,FL,33413,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,26.635519,-80.17469,2024-07-01,201932,2024-08-14 18:58:22 UTC,P,,,2021-11-26,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CORAL GABLES LOT 20 - C2,435 Valencia Ave,East Parking - Please be advised that additional parking rates still apply.,Coral Gables,FL,33134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.74769,-80.26351,2024-09-02,201968,2024-09-02 01:27:28 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CORAL GABLES LOT 7 - C1,221 Almeria Ave,Southeast Corner - Please be advised that additional parking rates still apply.,Coral Gables,FL,33134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.747249,-80.259107,2024-09-02,201972,2024-09-02 01:27:31 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION HAECO 1,470-861 SE Academic Ave,,Lake City,FL,32025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.178447,-82.571764,2024-09-02,201973,2024-09-02 01:27:36 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CORAL GABLES LOT 20 - C4,435 Valencia Ave,East Parking - Please be advised that additional parking rates still apply.,Coral Gables,FL,33134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.74754,-80.263505,2024-09-02,201974,2024-09-02 01:27:43 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CORAL GABLES LOT 20 - C1,435 Valencia Ave,East Parking - Please be advised that additional parking rates still apply.,Coral Gables,FL,33134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.747765,-80.263521,2024-09-02,201976,2024-09-02 01:27:43 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CORAL GABLES LOT 30 - C1,95 Almeria Ave,South Parking - Please be advised that additional parking rates still apply.,Coral Gables,FL,33134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.74734,-80.256075,2024-09-02,201977,2024-09-02 01:27:43 UTC,,,,2021-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CORAL GABLES GARAGE 4 - C1,385 Andalusia Avenue,Top floor of parking garage,Coral Gables,FL,33134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.748628,-80.261607,2024-09-02,202016,2024-09-02 00:36:44 UTC,,,,2021-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,USF PATEL CGS,11810 USF Alumni Drive,Patel CGS Parking lot,Tampa,FL,33620,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.055817,-82.408233,2024-09-02,202019,2024-09-02 00:38:17 UTC,,,,2021-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,JAA CELL PHONE LOT,Yankee Clipper Dr,Jacksonville International Airport Cell Phone Waiting Lot,Jacksonville,FL,32218,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.490215,-81.674613,2024-09-02,202020,2024-09-02 00:56:51 UTC,,,,2021-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CORAL GABLES KERDYK T. - C1,1150 Anastasia Ave,Reminder: Lot hours are from 7am-9pm Monday-Friday and from 7am-1pm on the weekends. Gates will close outside of these times.,Coral Gables,FL,33134,,888-758-4389,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 1:00pm; Sun 7:00am - 1:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.740876,-80.276815,2024-09-02,202021,2024-09-02 00:58:53 UTC,,,,2021-12-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION HOWMEDICA2,505 NW 65th Ct,,Fort Lauderdale,FL,33309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.207983,-80.15067,2024-09-02,202152,2024-09-02 01:29:57 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,FPL EVOLUTION HOWMEDICA1,6444 NW 5th Way,,Fort Lauderdale,FL,33309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.207888,-80.15066,2024-09-02,202153,2024-09-02 01:29:57 UTC,,,,2021-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
